CATPRD,NOMDPO,LIBPRD,NUMCPT,MOIS,CODGVR,CODLOC,SUM(MNTHT),SUM(QTEPRD)
CARBURANT,SKHIRA,GASOIL 50,563741,18-Jul,12,28,20114.164,14
CARBURANT,SKHIRA,GASOIL,215161,18-Jul,13,48,5942.655,5
CARBURANT,SKHIRA,GASOIL,154470,18-Aug,18,34,53573.895,45
CARBURANT,SKHIRA,GASOIL 50,153370,18-Aug,20,15,56032.314,39
CARBURANT,SKHIRA,GASOIL 50,153170,18-Aug,22,3,27297.794,19
CARBURANT,SKHIRA,GASOIL,209371,18-Aug,18,48,23780.62,20
CARBURANT,GOULETTE,GASOIL,153900,18-Nov,17,67,22624.254,18
CARBURANT,SKHIRA,GASOIL 50,153290,18-Aug,16,51,5746.904,4
CARBURANT,BIZERTE CARBURANT,SSP SUPER SANS PLOMB,430082,18-Aug,17,22,4669.158,3
CARBURANT,BIZERTE CARBURANT,GASOIL 50,154040,18-Aug,17,5,2873.452,2
CARBURANT,BIZERTE CARBURANT,SSP SUPER SANS PLOMB,153900,18-Aug,17,67,14007.474,9
CARBURANT,BIZERTE CARBURANT,GASOIL,154340,18-Aug,17,55,29763.275,25
CARBURANT,BIZERTE CARBURANT,SSP SUPER SANS PLOMB,154340,18-Aug,17,55,12451.088,8
CARBURANT,ZARZIS,GASOIL,430732,18-Aug,22,25,17857.965,15
CARBURANT,SKHIRA,GASOIL,221741,18-Aug,13,25,36627.461,31
CARBURANT,ZARZIS,GASOIL,435522,18-Aug,22,14,5952.655,5
CARBURANT,GOULETTE,GASOIL,205541,18-Aug,14,1,49128.702,42
CARBURANT,SKHIRA,GASOIL,225271,18-Aug,17,55,3568.593,3
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,563741,18-Aug,1,41,9338.316,6
CARBURANT,SKHIRA,GASOIL,226382,18-Aug,22,14,35715.93,30
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,150720,18-Aug,2,12,31127.72,20
CARBURANT,SKHIRA,GASOIL,155580,18-Aug,13,40,82146.639,69
CARBURANT,BIZERTE CARBURANT,GASOIL,151030,18-Aug,21,1,7143.186,6
CARBURANT,BIZERTE CARBURANT,SSP SUPER SANS PLOMB,155080,18-Aug,21,29,52917.124,34
CARBURANT,GOULETTE,AGILIX PREMIUM ESSENCE,153560,18-Aug,16,35,8496.22,5
CARBURANT,GOULETTE,GASOIL,219411,18-Aug,9,5,37760.992,32
CARBURANT,GOULETTE,GASOIL,150460,18-Aug,23,37,28572.744,24
CARBURANT,ZARZIS,GASOIL,205101,18-Jul,17,67,5940.155,5
CARBURANT,ZARZIS,GASOIL,155520,18-Jul,17,38,9524.248,8
CARBURANT,ZARZIS,GASOIL,154190,18-Jul,16,1,8333.717,7
CARBURANT,BIZERTE CARBURANT,GASOIL,206081,18-Aug,3,52,38074.144,32
CARBURANT,BIZERTE CARBURANT,SSP SUPER SANS PLOMB,155640,18-Aug,15,16,18676.632,12
CARBURANT,BIZERTE CARBURANT,GASOIL 50,155610,18-Aug,20,12,11493.808,8
CARBURANT,BIZERTE CARBURANT,SSP SUPER SANS PLOMB,154690,18-Aug,24,2,15563.86,10
CARBURANT,SKHIRA,GASOIL 50,153240,18-Aug,4,21,33044.698,23
CARBURANT,SKHIRA,GASOIL 50,155160,18-Aug,22,14,24424.342,17
CARBURANT,GOULETTE,GASOIL,244750,18-Aug,14,29,4762.124,4
CARBURANT,BIZERTE CARBURANT,GASOIL,153780,18-Sep,5,25,31631.898,26
CARBURANT,SKHIRA,GASOIL,205541,18-Aug,15,19,51468.164,44
CARBURANT,ZARZIS,SSP SUPER SANS PLOMB,152500,18-Aug,22,1,18676.632,12
CARBURANT,BIZERTE CARBURANT,GASOIL,153630,18-Aug,12,28,5952.655,5
CARBURANT,BIZERTE CARBURANT,GASOIL,151110,18-Aug,1,13,8333.717,7
CARBURANT,GOULETTE,GASOIL,154970,18-Sep,9,8,86062.587,69
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,152290,18-Sep,4,26,232180.279,145
CARBURANT,BIZERTE CARBURANT,FOL,203021,18-Jun,3,54,14007.195,24.36
CARBURANT,SKHIRA,GASOIL,211311,18-Aug,23,91,108022.383,93
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,153130,18-Sep,10,31,91184.631,57
CARBURANT,GOULETTE,GASOIL,201831,18-Aug,1,82,228581.952,192
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,155500,18-Sep,2,93,288569.787,180
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,154160,18-Sep,3,22,245337.261,153
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,150300,18-Aug,1,43,54473.51,35
CARBURANT,SKHIRA,GASOIL 50,155730,18-Aug,13,51,2873.452,2
CARBURANT,BIZERTE CARBURANT,GASOIL 50,154210,18-Aug,13,39,4310.178,3
CARBURANT,SKHIRA,GASOIL 50,218501,18-Aug,17,36,14367.26,10
CARBURANT,SKHIRA,GASOIL 50,153780,18-Aug,5,25,5738.904,4
CARBURANT,BIZERTE CARBURANT,SSP SUPER SANS PLOMB,154620,18-Aug,21,22,7781.93,5
CARBURANT,SKHIRA,GASOIL 50,154760,18-Aug,4,24,10057.082,7
CARBURANT,GOULETTE,GASOIL,153000,18-Aug,23,95,34525.399,29
CARBURANT,SKHIRA,GASOIL,153420,18-Sep,11,50,210695.1,168
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,155740,18-Jun,3,52,123905.177,82
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,155760,18-Jun,3,97,96495.932,62
CARBURANT,GOULETTE,GASOIL,206081,18-Jun,1,42,65439.935,55
CARBURANT,ZARZIS,GASOIL,155320,18-Sep,22,1,142888.71,114
CARBURANT,SKHIRA,GASOIL 50,154040,18-Jun,17,5,4111.062,3
CARBURANT,GOULETTE,GASOIL,671012,18-Aug,9,5,11905.31,10
CARBURANT,BIZERTE CARBURANT,GASOIL 50,206711,18-Jun,1,13,5746.904,4
CARBURANT,SKHIRA,GASOIL 50,151470,18-Jun,22,47,32888.496,24
CARBURANT,BIZERTE CARBURANT,GASOIL 50,152800,18-Jun,14,13,9592.478,7
CARBURANT,BIZERTE CARBURANT,GASOIL 50,153130,18-Sep,10,31,45812.834,31
CARBURANT,BIZERTE CARBURANT,GASOIL,155000,18-Sep,9,5,8333.717,7
CARBURANT,BIZERTE CARBURANT,GASOIL 50,563071,18-Sep,1,75,357026.55,240
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,155750,18-Jun,1,50,145379.456,96
CARBURANT,GOULETTE,GASOIL,152440,18-Jun,14,6,90994.672,80
CARBURANT,BIZERTE CARBURANT,GASOIL,154500,18-Sep,1,43,32679.478,26
CARBURANT,GOULETTE,GASOIL,154910,18-Sep,3,15,128204.106,102
CARBURANT,SKHIRA,GASOIL,211571,18-Aug,17,67,14268.372,12
CARBURANT,SKHIRA,GASOIL,241340,18-Sep,17,55,2403356.002,1922
CARBURANT,SKHIRA,GASOIL,155520,18-Jun,17,38,309035.971,269
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,151140,18-Jun,1,75,249177.665,165
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,152170,18-Jun,4,6,36281.839,24
CARBURANT,GOULETTE,GASOIL,154860,18-Jun,1,79,134899.08,120
CARBURANT,BIZERTE CARBURANT,SSP SUPER SANS PLOMB,153750,18-Sep,6,62,80138.666,50
CARBURANT,SKHIRA,GASOIL,220361,18-Sep,17,55,38834.2,32
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,152220,18-Jun,19,44,116249.297,77
CARBURANT,SKHIRA,GASOIL 50,153560,18-Jun,16,35,137523.462,99
CARBURANT,SKHIRA,GASOIL,209141,18-Sep,21,1,269058.951,217
CARBURANT,GOULETTE,AGILIX PREMIUM ESSENCE,155140,18-Sep,4,36,6796.976,4
CARBURANT,SKHIRA,GASOIL 50,201742,18-Aug,23,69,64202.67,45
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,152930,18-Sep,1,40,304637.857,190
CARBURANT,BIZERTE CARBURANT,SSP SUPER SANS PLOMB,153940,18-Aug,22,25,18676.632,12
CARBURANT,GOULETTE,GASOIL,154690,18-Sep,24,2,157905.174,126
CARBURANT,GOULETTE,GASOIL,152590,18-Sep,5,37,268840.333,215
CARBURANT,GOULETTE,GASOIL,670222,18-Nov,9,5,18853.545,15
CARBURANT,GOULETTE,GASOIL,676742,18-Nov,9,5,8798.321,7
CARBURANT,BIZERTE CARBURANT,GASOIL,154820,18-Dec,15,98,15082.836,12
CARBURANT,SKHIRA,GASOIL 50,153980,18-Sep,17,44,72895.133,49
CARBURANT,BIZERTE CARBURANT,SSP SUPER SANS PLOMB,155140,18-Aug,4,36,28014.948,18
CARBURANT,GOULETTE,GASOIL,205541,18-Aug,15,1,33922.199,29
CARBURANT,SKHIRA,GASOIL,153970,18-Sep,11,29,113780.825,91
CARBURANT,BIZERTE CARBURANT,GASOIL,153260,18-Sep,14,27,22226.022,18
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,150990,18-Sep,18,42,184782.805,115
CARBURANT,SKHIRA,GASOIL,241350,18-Sep,14,8,15082.836,12
CARBURANT,SKHIRA,GASOIL,153190,18-Sep,16,13,52524.438,42
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,153940,18-Jun,22,22,39268.561,26
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,153780,18-Sep,5,25,48144.21,30
CARBURANT,SKHIRA,GASOIL,563741,18-Jun,17,67,104546.787,93
CARBURANT,GOULETTE,GASOIL,212821,18-Jun,3,15,40759.956,36
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,152860,18-Sep,14,25,78531.859,49
CARBURANT,SKHIRA,GASOIL 50,151600,18-Sep,17,45,10428.761,7
CARBURANT,SKHIRA,GASOIL,244330,18-Sep,21,1,2511.806,2
CARBURANT,GOULETTE,GASOIL,155830,18-Sep,3,53,121919.591,97
CARBURANT,SKHIRA,GASOIL,154360,18-Sep,5,34,90497.016,72
CARBURANT,ZARZIS,GASOIL,220621,18-Sep,22,14,17596.642,14
CARBURANT,GOULETTE,GASOIL,152860,18-Sep,14,25,230013.249,183
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,152860,18-Sep,14,25,78733.543,49
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,154980,18-Sep,16,13,136276.069,85
CARBURANT,SKHIRA,GASOIL,154560,18-Sep,13,43,178081.994,142
CARBURANT,SKHIRA,GASOIL,155590,18-Sep,17,67,158104.29,126
CARBURANT,SKHIRA,GASOIL,207591,18-Sep,12,15,31360.075,25
CARBURANT,SKHIRA,GASOIL,244330,18-Sep,17,67,69074.665,55
CARBURANT,SKHIRA,GASOIL,153840,18-Sep,18,37,128204.106,102
CARBURANT,SKHIRA,GASOIL 50,153020,18-Sep,15,8,11918.584,8
CARBURANT,SKHIRA,GASOIL,222761,18-Sep,15,29,55303.732,44
CARBURANT,SKHIRA,GASOIL,150990,18-Sep,18,42,232527.055,185
CARBURANT,BIZERTE CARBURANT,GASOIL,210681,18-Oct,6,8,119405.785,95
CARBURANT,SKHIRA,GASOIL,152590,18-Sep,5,37,51533.023,41
CARBURANT,GOULETTE,GASOIL,204011,18-Sep,2,42,20046.448,16
CARBURANT,SKHIRA,GASOIL 50,154980,18-Jun,16,13,29109.294,21
CARBURANT,SKHIRA,GASOIL,155630,18-Jun,14,28,119053.1,100
CARBURANT,SKHIRA,GASOIL,150500,18-Jun,18,49,77637.508,68
CARBURANT,SKHIRA,GASOIL 50,155690,18-Jun,21,2,8354.868,6
CARBURANT,SKHIRA,GASOIL 50,153300,18-Sep,17,67,64062.389,43
CARBURANT,SKHIRA,GASOIL,205101,18-Sep,17,67,18816.045,15
CARBURANT,SKHIRA,GASOIL,435462,18-Jun,17,67,11905.31,10
CARBURANT,GOULETTE,GASOIL,214481,18-Jun,4,11,35174.033,31
CARBURANT,GOULETTE,GASOIL,155830,18-Jun,3,97,12365.749,11
CARBURANT,SKHIRA,GASOIL,155650,18-Jun,16,35,48811.771,41
CARBURANT,GOULETTE,GASOIL,208621,18-Sep,7,57,6274.515,5
CARBURANT,BIZERTE CARBURANT,GASOIL 50,155780,18-Jun,7,57,29175.666,21
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,155420,18-Jun,12,77,19602.768,13
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,154250,18-Jun,14,28,77232.836,51
CARBURANT,SKHIRA,GASOIL,152440,18-Jun,14,6,29298.671,25
CARBURANT,BIZERTE CARBURANT,GASOIL,154870,18-Sep,14,28,35193.284,28
CARBURANT,BIZERTE CARBURANT,WHITE SPIRIT,206321,18-Sep,3,36,26999.994,21
CARBURANT,GOULETTE,GASOIL,216881,18-Jun,3,54,8993.272,8
CARBURANT,SKHIRA,GASOIL,205541,18-Jun,16,2,113164.931,101
CARBURANT,SKHIRA,GASOIL 50,153410,18-Aug,14,27,25861.068,18
CARBURANT,SKHIRA,GASOIL 50,154640,18-Sep,19,44,14898.23,10
CARBURANT,BIZERTE CARBURANT,GASOIL,673272,18-Oct,6,1,6284.515,5
CARBURANT,BIZERTE CARBURANT,GASOIL 50,151110,18-Jun,1,13,118404.878,85
CARBURANT,GOULETTE,GASOIL,207181,18-Sep,4,38,26394.963,21
CARBURANT,BIZERTE CARBURANT,FOL,218831,18-Jun,6,3,5151.256,9.48
CARBURANT,BIZERTE CARBURANT,GASOIL 50,154430,18-Sep,8,33,23837.168,16
CARBURANT,BIZERTE CARBURANT,GASOIL 50,155830,18-Oct,3,97,62572.566,42
CARBURANT,SKHIRA,GASOIL,226821,18-Sep,12,15,61588.247,49
CARBURANT,BIZERTE CARBURANT,SSP SUPER SANS PLOMB,154880,18-Sep,8,33,12854.456,8
CARBURANT,BIZERTE CARBURANT,GASOIL,216971,18-Sep,6,18,25138.06,20
CARBURANT,SKHIRA,GASOIL,202521,18-Sep,17,1,53960.829,43
CARBURANT,GOULETTE,AGILIX PREMIUM ESSENCE,153260,18-Sep,14,27,10497.984,6
CARBURANT,BIZERTE CARBURANT,GASOIL,154970,18-Sep,9,8,37707.09,30
CARBURANT,SKHIRA,GASOIL,435582,18-Sep,11,13,6284.515,5
CARBURANT,BIZERTE CARBURANT,GASOIL,153540,18-Sep,4,5,36450.187,29
CARBURANT,SKHIRA,GASOIL,226661,18-Sep,16,15,15082.836,12
CARBURANT,SKHIRA,GASOIL,154470,18-Sep,18,34,54046.829,43
CARBURANT,SKHIRA,GASOIL,153600,18-Oct,21,37,60331.344,48
CARBURANT,GOULETTE,GASOIL,151350,18-Sep,1,43,46505.411,37
CARBURANT,SKHIRA,GASOIL,221741,18-Sep,13,25,77369.986,62
CARBURANT,GOULETTE,AGILIX PREMIUM ESSENCE,155820,18-Sep,14,39,6998.656,4
CARBURANT,BIZERTE CARBURANT,GASOIL 50,154670,18-Sep,6,8,8938.938,6
CARBURANT,SKHIRA,GASOIL,151330,18-Oct,18,34,184764.741,147
CARBURANT,GOULETTE,GASOIL,150750,18-Sep,12,1,64102.053,51
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,153800,18-Oct,11,13,70699.508,44
CARBURANT,BIZERTE CARBURANT,SSP SUPER SANS PLOMB,563011,18-Sep,1,43,16068.07,10
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,153060,18-Sep,21,68,22495.298,14
CARBURANT,SKHIRA,FOL,214581,18-Sep,22,25,15173.818,24.1
CARBURANT,BIZERTE CARBURANT,SSP SUPER SANS PLOMB,152580,18-Sep,9,50,8034.035,5
CARBURANT,SKHIRA,GASOIL,152440,18-Sep,14,6,15082.836,12
CARBURANT,SKHIRA,FOL,202341,18-Oct,17,67,60619.718,96.28
CARBURANT,SKHIRA,GASOIL,205761,18-Sep,17,25,10055.224,8
CARBURANT,SKHIRA,GASOIL,210511,18-Sep,21,2,27651.866,22
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,155700,18-Oct,17,67,61058.666,38
CARBURANT,ZARZIS,SSP SUPER SANS PLOMB,152500,18-Oct,22,1,69092.701,43
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,153020,18-Sep,15,8,20888.491,13
CARBURANT,BIZERTE CARBURANT,GASOIL 50,207721,18-Sep,14,28,17877.876,12
CARBURANT,ZARZIS,SSP SUPER SANS PLOMB,154580,18-Oct,22,25,33742.947,21
CARBURANT,BIZERTE CARBURANT,GASOIL,150750,18-Sep,12,1,38963.993,31
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,154860,18-Oct,1,79,342857.264,213.378
CARBURANT,BIZERTE CARBURANT,GASOIL 50,154860,18-Oct,1,79,70021.681,47
CARBURANT,BIZERTE CARBURANT,GASOIL 50,155210,18-Oct,8,22,67042.035,45
CARBURANT,GOULETTE,GASOIL,155660,18-Oct,7,33,168425.002,134
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,153130,18-Oct,10,31,53024.631,33
CARBURANT,SKHIRA,GASOIL,155110,18-Oct,5,19,154599.069,123
CARBURANT,GOULETTE,GASOIL,153240,18-Oct,4,21,147057.651,117
CARBURANT,BIZERTE CARBURANT,SSP SUPER SANS PLOMB,151140,18-Oct,1,75,48204.21,30
CARBURANT,GOULETTE,GASOIL,155270,18-Oct,3,16,90497.016,72
CARBURANT,GOULETTE,GASOIL,153640,18-Oct,3,36,373300.191,297
CARBURANT,SKHIRA,GASOIL,204011,18-Sep,17,67,43851.605,35
CARBURANT,SKHIRA,GASOIL,220621,18-Oct,22,14,17596.642,14
CARBURANT,SKHIRA,GASOIL,153130,18-Oct,10,31,180994.032,144
CARBURANT,SKHIRA,FOL,240061,18-Sep,22,47,15199.003,24.14
CARBURANT,SKHIRA,GASOIL,154490,18-Oct,15,27,208645.898,166
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,154490,18-Oct,15,27,70699.508,44
CARBURANT,GOULETTE,GASOIL,562902,18-Sep,2,41,8798.321,7
CARBURANT,SKHIRA,FOL,211751,18-Oct,23,36,106279.688,168.8
CARBURANT,SKHIRA,GASOIL,223511,18-Oct,20,15,60331.344,48
CARBURANT,SKHIRA,GASOIL,154210,18-Sep,13,25,11312.127,9
CARBURANT,BIZERTE CARBURANT,GASOIL 50,153540,18-Sep,4,5,26816.814,18
CARBURANT,SKHIRA,GASOIL,154760,18-Sep,4,24,25138.06,20
CARBURANT,GOULETTE,GASOIL,563011,18-Sep,1,43,75414.18,60
CARBURANT,BIZERTE CARBURANT,GASOIL 50,154740,18-Sep,11,54,13408.407,9
CARBURANT,ZARZIS,GASOIL,209141,18-Aug,21,1,36379.461,31
CARBURANT,SKHIRA,GASOIL,225951,18-Oct,16,13,62845.15,50
CARBURANT,SKHIRA,GASOIL,435522,18-Oct,22,14,18853.545,15
CARBURANT,BIZERTE CARBURANT,SSP SUPER SANS PLOMB,154400,18-Sep,7,81,6427.228,4
CARBURANT,SKHIRA,GASOIL 50,154980,18-Oct,16,13,28306.637,19
CARBURANT,SKHIRA,GASOIL 50,153370,18-Oct,20,15,61082.743,41
CARBURANT,SKHIRA,GASOIL,150990,18-Oct,18,42,182250.935,145
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,154160,18-Oct,3,22,266729.962,166
CARBURANT,SKHIRA,GASOIL,155640,18-Oct,15,16,150828.36,120
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,154400,18-Oct,7,81,40170.175,25
CARBURANT,SKHIRA,GASOIL,153300,18-Oct,17,67,106836.755,85
CARBURANT,SKHIRA,GASOIL 50,151600,18-Oct,17,45,13408.407,9
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,155620,18-Oct,14,8,70699.508,44
CARBURANT,BIZERTE CARBURANT,GASOIL 50,153650,18-Oct,2,94,77470.796,52
CARBURANT,SKHIRA,GASOIL,155650,18-Oct,16,35,126947.203,101
CARBURANT,BIZERTE CARBURANT,AGILIX PREMIUM GASOIL,155330,18-Oct,1,90,4894.248,3
CARBURANT,BIZERTE CARBURANT,WHITE SPIRIT,227461,18-Oct,3,52,39245.287,31
CARBURANT,BIZERTE CARBURANT,GASOIL 50,153920,18-Oct,6,38,5959.292,4
CARBURANT,SKHIRA,GASOIL,153340,18-Oct,16,15,159626.681,127
CARBURANT,BIZERTE CARBURANT,GASOIL 50,154920,18-Oct,15,28,34265.929,23
CARBURANT,BIZERTE CARBURANT,SSP SUPER SANS PLOMB,154790,18-Oct,1,43,6427.228,4
CARBURANT,SKHIRA,GASOIL,241350,18-Oct,14,8,22624.254,18
CARBURANT,BIZERTE CARBURANT,GASOIL 50,153690,18-Oct,5,13,20857.522,14
CARBURANT,BIZERTE CARBURANT,GASOIL 50,155760,18-Oct,3,97,96838.495,65
CARBURANT,BIZERTE CARBURANT,GASOIL,226621,18-Oct,4,30,35193.284,28
CARBURANT,SKHIRA,GASOIL 50,207724,18-Oct,17,67,23837.168,16
CARBURANT,BIZERTE CARBURANT,GASOIL,154690,18-Oct,24,2,31422.575,25
CARBURANT,BIZERTE CARBURANT,FOL,205672,18-Oct,6,15,61081.702,97.06
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,153820,18-Oct,4,48,11247.649,7
CARBURANT,ZARZIS,GASOIL,206881,18-Oct,22,25,94267.725,75
CARBURANT,SKHIRA,GASOIL,435582,18-Oct,11,55,6284.515,5
CARBURANT,GOULETTE,GASOIL,671022,18-Oct,8,22,12569.03,10
CARBURANT,SKHIRA,GASOIL,207531,18-Oct,17,77,15040.836,12
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,155730,18-Oct,13,51,9640.842,6
CARBURANT,SKHIRA,FOL,211491,18-Oct,23,36,197335.188,313.42
CARBURANT,SKHIRA,GASOIL,207231,18-Oct,18,1,314855.153,251
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,154010,18-Oct,14,21,33742.947,21
CARBURANT,GOULETTE,GASOIL,563011,18-Oct,1,46,12569.03,10
CARBURANT,SKHIRA,GASOIL 50,155280,18-Oct,20,33,22347.345,15
CARBURANT,BIZERTE CARBURANT,GASOIL,563741,18-Sep,4,23,12569.03,10
CARBURANT,BIZERTE CARBURANT,SSP SUPER SANS PLOMB,155620,18-Oct,14,8,16068.07,10
CARBURANT,SKHIRA,GASOIL,439261,18-Oct,11,13,77927.986,62
CARBURANT,SKHIRA,GASOIL,430082,18-Oct,17,22,10055.224,8
CARBURANT,GOULETTE,GASOIL,227551,18-Oct,15,19,40220.896,32
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,154420,18-Oct,1,83,197637.261,123
CARBURANT,GOULETTE,GASOIL,245680,18-Sep,9,15,17596.642,14
CARBURANT,GOULETTE,GASOIL,154740,18-Oct,11,54,77927.986,62
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,152580,18-Oct,9,50,14461.263,9
CARBURANT,SKHIRA,GASOIL 50,154520,18-Oct,4,11,16388.053,11
CARBURANT,SKHIRA,FOL,222911,18-Oct,17,40,8688.742,13.8
CARBURANT,BIZERTE CARBURANT,SSP SUPER SANS PLOMB,153240,18-Oct,4,21,62665.473,39
CARBURANT,SKHIRA,GASOIL,152170,18-Oct,4,6,22624.254,18
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,154250,18-Sep,14,28,22495.298,14
CARBURANT,BIZERTE CARBURANT,WHITE SPIRIT,223301,18-Oct,17,67,2571.428,2
CARBURANT,BIZERTE CARBURANT,GASOIL 50,437852,18-Oct,11,13,22347.345,15
CARBURANT,SKHIRA,GASOIL,215161,18-Sep,23,93,37647.09,30
CARBURANT,GOULETTE,GASOIL,155570,18-Oct,15,38,61588.247,49
CARBURANT,BIZERTE CARBURANT,AGILIX PREMIUM ESSENCE,152640,18-Oct,17,67,8748.32,5
CARBURANT,BIZERTE CARBURANT,GASOIL,153640,18-Oct,3,36,66615.859,53
CARBURANT,BIZERTE CARBURANT,GASOIL,154870,18-Oct,14,28,22624.254,18
CARBURANT,SKHIRA,GASOIL 50,431311,18-Oct,21,1,2979.646,2
CARBURANT,SKHIRA,GASOIL 50,154160,18-Oct,3,22,22347.345,15
CARBURANT,BIZERTE CARBURANT,GASOIL,153570,18-Oct,10,3,17596.642,14
CARBURANT,GOULETTE,GASOIL,154490,18-Oct,15,27,72900.374,58
CARBURANT,BIZERTE CARBURANT,SSP SUPER SANS PLOMB,153690,18-Oct,5,13,28922.526,18
CARBURANT,GOULETTE,AGILIX PREMIUM ESSENCE,150720,18-Oct,2,12,19246.304,11
CARBURANT,ZARZIS,GASOIL 50,152500,18-Nov,22,1,19367.699,13
CARBURANT,BIZERTE CARBURANT,GASOIL 50,563741,18-Oct,11,13,14898.23,10
CARBURANT,GOULETTE,GASOIL,155180,18-Oct,8,26,27651.866,22
CARBURANT,SKHIRA,GASOIL 50,155270,18-Oct,3,16,8938.938,6
CARBURANT,GOULETTE,GASOIL,155350,18-Nov,20,15,6284.515,5
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,155350,18-Nov,20,15,3213.614,2
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,155660,18-Nov,7,33,155860.279,97
CARBURANT,SKHIRA,GASOIL 50,154900,18-Oct,7,32,4469.469,3
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,154110,18-Oct,4,2,11247.649,7
CARBURANT,GOULETTE,GASOIL,153430,18-Oct,23,56,7541.418,6
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,154850,18-Oct,15,4,6427.228,4
CARBURANT,SKHIRA,FOL,207232,18-Oct,18,42,136282.391,216.9
CARBURANT,GOULETTE,GASOIL,155200,18-Oct,11,27,21367.351,17
CARBURANT,SKHIRA,GASOIL,244430,18-Nov,18,49,102656.046,82
CARBURANT,BIZERTE CARBURANT,GASOIL,209531,18-Oct,6,40,81633.695,65
CARBURANT,GOULETTE,GASOIL,154940,18-Oct,21,49,20110.448,16
CARBURANT,BIZERTE CARBURANT,GASOIL,214321,18-Nov,8,1,152085.263,121
CARBURANT,SKHIRA,GASOIL,206871,18-Nov,21,1,258922.018,206
CARBURANT,SKHIRA,GASOIL,203691,18-Nov,16,2,237554.667,189
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,153460,18-Nov,10,7,56238.245,35
CARBURANT,GOULETTE,GASOIL,204852,18-Oct,14,28,40220.896,32
CARBURANT,BIZERTE CARBURANT,GASOIL,154160,18-Oct,3,22,13825.933,11
CARBURANT,ZARZIS,GASOIL,431091,18-Sep,22,14,10055.224,8
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,153770,18-Oct,4,47,8034.035,5
CARBURANT,BIZERTE CARBURANT,GASOIL 50,154730,18-Nov,14,14,55123.451,37
CARBURANT,BIZERTE CARBURANT,GASOIL 50,563081,18-Oct,3,38,7449.115,5
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,204101,18-Oct,14,27,6427.228,4
CARBURANT,SKHIRA,GASOIL,155210,18-Aug,8,22,21429.558,18
CARBURANT,SKHIRA,GASOIL,203821,18-Oct,13,12,7529.418,6
CARBURANT,GOULETTE,GASOIL,560831,18-Oct,2,42,3770.709,3
CARBURANT,SKHIRA,GASOIL,244430,18-Nov,20,31,11267.127,9
CARBURANT,GOULETTE,GASOIL,225991,18-Oct,6,1,36220.055,23
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,152160,19-Jan,17,61,20868.822,13
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,153770,18-Nov,4,47,70699.508,44
CARBURANT,GOULETTE,GASOIL,431101,18-Nov,14,28,25138.06,20
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,151560,18-Nov,4,42,25708.912,16
CARBURANT,SKHIRA,GASOIL,219541,18-Oct,17,67,0,3
