NOMDPO,LIBPRD,NUMCPT,MOIS,CODGVR,CODLOC,SUM(MNTHT),SUM(QTEPRD),prixHT
2,2,151110,18-Feb,1,13,114656.176,79,1451.344
2,2,155560,18-Feb,15,19,7256.72,5,1451.344
1,1,154710,18-Feb,17,67,60475.016,56,1079.911
1,2,152640,18-Feb,17,67,121912.896,84,1451.344
1,1,155690,18-Feb,21,2,60475.016,56,1079.911
3,3,155210,18-Feb,8,22,23869.908,18,1326.106
1,1,155360,18-Feb,16,38,206263.001,191,1079.911
1,3,155310,18-Feb,12,15,46413.71,35,1326.106
1,1,155580,18-Feb,13,40,85312.969,79,1079.911
1,3,155700,18-Feb,17,67,39783.18,30,1326.106
1,3,154490,18-Jan,15,27,3978.318,3,1326.106
1,3,152930,18-Feb,1,40,31826.544,24,1326.106
1,1,150500,18-Feb,18,49,98271.901,91,1079.911
2,1,154010,18-Jan,14,21,49675.906,46,1079.911
3,3,152040,18-Feb,13,6,5304.424,4,1326.106
3,3,152500,18-Feb,22,1,5304.424,4,1326.106
3,3,153130,18-Feb,10,31,19891.59,15,1326.106
3,3,154130,18-Jan,7,34,6630.53,5,1326.106
3,3,155700,18-Jan,17,67,6630.53,5,1326.106
2,2,154450,18-Feb,3,52,214798.912,148,1451.344
1,1,153290,18-Feb,16,51,22678.131,21,1079.911
2,2,155750,18-Feb,1,50,107399.456,74,1451.344
2,2,151140,18-Feb,1,75,159647.84,110,1451.344
1,1,154100,18-Feb,11,28,88552.702,82,1079.911
1,3,152370,18-Feb,17,18,18565.484,14,1326.106
1,2,153340,18-Feb,16,15,63859.136,44,1451.344
1,1,155430,18-Feb,4,30,6479.466,6,1079.911
2,2,155000,18-Feb,9,5,63859.136,44,1451.344
2,2,153410,18-Feb,14,27,97240.048,67,1451.344
1,3,155650,18-Feb,16,35,47739.816,36,1326.106
3,1,151860,18-Feb,6,17,75593.77,70,1079.911
2,1,154130,18-Feb,7,34,58315.194,54,1079.911
1,3,150720,18-Feb,2,12,31826.544,24,1326.106
3,3,154160,18-Feb,3,22,7956.636,6,1326.106
3,2,155210,18-Jan,8,22,5805.376,4,1451.344
3,3,155430,18-Feb,4,30,6630.53,5,1326.106
1,3,153690,18-Feb,5,13,25196.014,19,1326.106
3,3,155090,18-Jan,13,12,5304.424,4,1326.106
3,3,154360,18-Feb,5,34,7956.636,6,1326.106
4,3,152500,18-Feb,22,1,33152.65,25,1326.106
4,2,151470,18-Feb,22,47,23221.504,16,1451.344
1,2,151620,18-Feb,12,20,43540.32,30,1451.344
1,3,153180,18-Feb,17,67,58348.664,44,1326.106
3,3,153110,18-Jan,22,96,5304.424,4,1326.106
1,3,153190,18-Feb,16,13,2652.212,2,1326.106
1,3,155670,18-Feb,7,33,33152.65,25,1326.106
1,3,155160,18-Feb,22,14,10608.848,8,1326.106
1,3,155610,18-Feb,20,62,37130.968,28,1326.106
3,3,153970,18-Jan,11,29,2652.212,2,1326.106
1,3,154690,18-Feb,24,2,55696.452,42,1326.106
1,1,154630,18-Feb,19,46,26997.775,25,1079.911
3,2,155020,18-Jan,1,58,44991.664,31,1451.344
1,3,154820,18-Feb,15,98,9282.742,7,1326.106
1,3,153110,18-Jan,22,96,5304.424,4,1326.106
1,2,154280,18-Mar,17,67,133523.648,92,1451.344
2,1,153650,18-Mar,2,94,254858.996,236,1079.911
3,3,154260,18-Mar,1,47,171067.674,129,1326.106
3,3,153470,18-Mar,10,24,9282.742,7,1326.106
3,3,151140,18-May,1,75,57554.868,42,1370.354
3,3,153640,18-Mar,3,36,76914.148,58,1326.106
4,3,151470,18-Aug,22,47,56032.314,39,1436.726
3,1,153750,18-May,6,62,167499.691,149,1124.159
1,1,151600,18-Mar,17,45,145787.985,135,1079.911
1,1,152040,18-Mar,13,6,222461.666,206,1079.911
1,2,154640,18-Mar,19,44,29026.88,20,1451.344
1,3,154560,18-Mar,13,43,30500.438,23,1326.106
1,2,154270,18-Mar,17,30,42088.976,29,1451.344
3,2,153480,18-Nov,18,22,3213.614,2,1606.807
4,3,155050,18-May,23,37,38369.912,28,1370.354
1,1,153650,18-Mar,2,94,21598.22,20,1079.911
3,3,154000,18-Mar,4,35,91501.314,69,1326.106
3,3,154110,18-Mar,4,2,33152.65,25,1326.106
1,2,153690,18-Feb,5,13,4354.032,3,1451.344
1,3,153890,18-Feb,17,1,2652.212,2,1326.106
4,1,153430,18-May,23,56,40469.724,36,1124.159
4,2,153430,18-May,23,56,8960.166,6,1493.361
1,1,152290,18-Mar,4,26,21598.22,20,1079.911
3,3,155670,18-Mar,7,33,57022.558,43,1326.106
1,2,154470,18-Mar,18,34,85629.296,59,1451.344
3,1,155710,18-May,6,5,222583.482,198,1124.159
1,3,153670,18-Mar,21,5,19891.59,15,1326.106
3,3,154010,18-Mar,14,21,17239.378,13,1326.106
3,1,153130,18-Mar,10,31,38876.796,36,1079.911
3,3,153130,18-Mar,10,31,71609.724,54,1326.106
1,2,155700,18-Mar,17,67,62407.792,43,1451.344
1,2,154040,18-Mar,17,5,10159.408,7,1451.344
1,3,153930,18-Mar,13,19,19891.59,15,1326.106
2,1,152800,18-Mar,14,13,123109.854,114,1079.911
1,2,153460,18-Mar,10,7,7256.72,5,1451.344
1,3,154270,18-Mar,17,30,49065.922,37,1326.106
3,3,153410,18-Mar,14,27,83544.678,63,1326.106
2,1,153460,18-Mar,10,7,87472.791,81,1079.911
1,2,154920,18-Apr,15,28,122455.602,82,1493.361
1,2,154340,18-Apr,17,55,34347.303,23,1493.361
1,1,155350,18-Mar,20,15,39956.707,37,1079.911
1,1,153130,18-Mar,10,31,24837.953,23,1079.911
2,2,153490,18-Mar,11,42,4354.032,3,1451.344
1,3,152800,18-Mar,14,13,10608.848,8,1326.106
1,1,154690,18-Apr,24,2,52835.473,47,1124.159
1,2,153540,18-Mar,4,5,5805.376,4,1451.344
2,2,154010,18-Apr,14,21,16426.971,11,1493.361
3,3,154760,18-Apr,4,24,27407.08,20,1370.354
2,2,152440,18-Apr,14,6,43307.469,29,1493.361
3,2,155710,18-Apr,6,5,188163.486,126,1493.361
3,1,155570,18-Apr,15,38,13489.908,12,1124.159
2,1,154310,18-Apr,4,22,32600.611,29,1124.159
3,3,154690,18-Apr,24,2,102776.55,75,1370.354
1,3,153060,18-Apr,21,68,17814.602,13,1370.354
1,1,152400,18-Apr,13,29,19110.703,17,1124.159
6,1,151350,18-Feb,1,43,-3329.733,-3,1109.911
1,1,153900,18-Apr,17,67,323757.792,288,1124.159
1,3,152650,18-Mar,13,18,15913.272,12,1326.106
2,2,153780,18-May,5,25,52197.635,35,1491.361
4,3,154620,18-Apr,21,22,5481.416,4,1370.354
4,3,151030,18-Apr,21,1,9592.478,7,1370.354
3,1,153130,18-Apr,10,31,37097.247,33,1124.159
3,3,152800,18-Nov,14,13,32776.106,22,1489.823
4,1,152500,18-Apr,22,1,107919.264,96,1124.159
2,1,155430,19-Apr,4,30,365292.964,274,1333.186
3,2,151860,18-Apr,6,17,113495.436,76,1493.361
3,1,154520,18-Mar,4,11,6479.466,6,1079.911
4,1,155320,18-Apr,22,1,120285.013,107,1124.159
1,1,154500,18-Mar,1,43,14038.843,13,1079.911
2,1,153380,18-May,1,43,42718.042,38,1124.159
2,1,155140,19-Apr,4,36,230641.178,173,1333.186
1,2,151560,18-Mar,4,42,4354.032,3,1451.344
4,1,152500,18-May,22,1,98925.992,88,1124.159
2,1,155130,18-May,1,65,252935.775,225,1124.159
3,3,154860,18-Apr,1,79,84961.948,62,1370.354
1,3,155570,18-Apr,15,38,5481.416,4,1370.354
2,1,154010,18-Aug,14,21,265488.413,223,1190.531
2,1,154860,18-Apr,1,79,173120.486,154,1124.159
3,3,153420,18-Mar,11,50,3978.318,3,1326.106
3,3,150750,18-Apr,12,1,5481.416,4,1370.354
2,2,152860,18-Apr,14,25,41814.108,28,1493.361
2,3,154500,19-Apr,1,43,205557.924,132,1557.257
1,2,151330,18-May,18,34,167256.432,112,1493.361
2,2,151140,19-Apr,1,75,294067.84,176,1670.84
2,3,154860,19-Apr,1,79,109007.99,70,1557.257
2,2,154400,18-Nov,7,81,36956.561,23,1606.807
4,1,153000,18-Apr,23,95,59580.427,53,1124.159
3,3,153420,18-Nov,11,50,2979.646,2,1489.823
3,2,152040,18-Nov,13,6,4820.421,3,1606.807
3,3,152040,18-Nov,13,6,5959.292,4,1489.823
4,3,150500,18-Mar,18,49,3978.318,3,1326.106
2,1,154760,18-May,4,24,102298.469,91,1124.159
2,1,154880,18-Apr,8,33,303522.93,270,1124.159
1,1,153790,18-Apr,11,53,127029.967,113,1124.159
3,3,155430,18-Apr,4,30,52073.452,38,1370.354
2,2,152290,18-May,4,26,225497.511,151,1493.361
2,2,151140,18-May,1,75,267311.619,179,1493.361
1,3,150500,18-Apr,18,49,41110.62,30,1370.354
1,2,153060,18-May,21,68,17920.332,12,1493.361
1,2,155430,18-Apr,4,30,31360.581,21,1493.361
4,3,152220,18-Apr,19,44,8222.124,6,1370.354
1,3,155650,18-Apr,16,35,72628.762,53,1370.354
1,1,155580,18-Apr,13,40,83187.766,74,1124.159
1,1,155020,18-Apr,1,58,23607.339,21,1124.159
3,2,153470,18-Apr,10,24,2986.722,2,1493.361
3,3,152930,18-May,1,40,73999.116,54,1370.354
1,2,150990,18-Apr,18,42,134402.49,90,1493.361
3,3,152590,18-May,5,37,61665.93,45,1370.354
1,2,152170,18-Apr,4,6,5973.444,4,1493.361
1,3,153880,18-Apr,21,1,12333.186,9,1370.354
1,2,153800,18-Apr,11,13,58241.079,39,1493.361
1,3,153180,18-May,17,67,80850.886,59,1370.354
3,2,154670,18-May,6,8,29867.22,20,1493.361
2,2,154880,18-May,8,33,116482.158,78,1493.361
2,2,154520,18-May,4,11,179203.32,120,1493.361
1,2,155690,18-Apr,21,2,5973.444,4,1493.361
1,3,155700,18-May,17,67,58925.222,43,1370.354
1,2,155280,18-May,20,33,26880.498,18,1493.361
1,3,155310,18-May,12,15,57554.868,42,1370.354
3,3,155670,18-Apr,7,33,47962.39,35,1370.354
1,2,153110,18-May,22,96,14933.61,10,1493.361
1,2,154850,18-May,15,4,5973.444,4,1493.361
4,3,155320,18-Aug,22,1,93387.19,65,1436.726
2,2,155270,18-May,3,16,155309.544,104,1493.361
1,1,154620,18-May,21,22,164127.214,146,1124.159
4,3,155320,18-May,22,1,49332.744,36,1370.354
2,1,153970,18-Dec,11,29,31422.575,25,1256.903
1,2,152400,18-Apr,13,29,2986.722,2,1493.361
4,1,151470,18-Apr,22,47,14614.067,13,1124.159
2,1,155560,18-May,15,19,75318.653,67,1124.159
3,4,153560,18-Aug,16,35,6796.976,4,1699.244
4,3,153430,18-Aug,23,56,33044.698,23,1436.726
1,3,153980,18-Dec,17,44,67019.733,45,1489.3274
1,1,151030,18-Dec,21,1,43970.896,35,1256.311314
1,3,151030,18-Dec,21,1,108720.44,73,1489.321096
2,1,155300,18-Nov,7,23,290344.593,231,1256.903
2,1,155210,18-May,8,22,390083.173,347,1124.159
3,3,153790,18-Aug,11,53,5746.904,4,1436.726
1,2,154280,18-Dec,17,67,163839.846,102,1606.273
1,1,153880,18-May,21,1,21359.021,19,1124.159
3,1,155640,18-Apr,15,16,12365.749,11,1124.159
1,2,151930,18-May,17,46,34347.303,23,1493.361
1,2,153800,18-May,11,13,86614.938,58,1493.361
2,1,154010,18-May,14,21,128154.126,114,1124.159
3,1,154380,18-May,7,33,58456.268,52,1124.159
1,3,153940,18-Dec,22,22,55101.149,37,1489.220243
1,2,154580,18-Dec,22,25,35334.624,22,1606.119273
3,1,152970,18-Aug,10,48,7143.186,6,1190.531
1,2,153670,18-May,21,5,17920.332,12,1493.361
1,3,154690,18-May,24,2,8222.124,6,1370.354
1,2,153890,18-May,17,1,5973.444,4,1493.361
1,3,154250,18-May,14,28,4111.062,3,1370.354
2,1,155620,18-Apr,14,8,24731.498,22,1124.159
3,1,155430,18-May,4,30,3372.477,3,1124.159
1,1,153770,18-May,4,47,7869.113,7,1124.159
1,1,154500,18-May,1,43,15738.226,14,1124.159
1,3,153970,18-May,11,29,2740.708,2,1370.354
1,1,153570,18-May,10,3,17986.544,16,1124.159
3,1,154500,18-May,1,43,21359.021,19,1124.159
2,1,154730,18-Dec,14,14,535246.332,426,1256.446789
2,1,153470,19-Feb,10,24,100424.8,80,1255.31
2,2,150720,18-Dec,2,12,399979.955,249,1606.345201
2,1,151770,18-Dec,14,28,189717.482,151,1256.407166
3,3,152930,18-Nov,1,40,71511.504,48,1489.823
2,1,154500,18-Dec,1,43,361854.252,288,1256.438375
1,1,153900,18-Sep,17,67,445864.54,356,1252.428483
1,1,155500,18-May,2,93,10117.431,9,1124.159
3,3,155660,18-Dec,7,33,99786.281,67,1489.347478
2,1,155570,18-Dec,15,38,143224.815,114,1256.358026
2,1,154000,18-Dec,4,35,143224.815,114,1256.358026
2,1,154860,18-Dec,1,79,307813.795,245,1256.382837
2,1,152510,18-Dec,2,91,234946.874,187,1256.400396
2,1,155830,18-Dec,3,97,114346.313,91,1256.55289
2,1,155300,18-Dec,7,23,252543.516,201,1256.435403
2,2,155820,18-Dec,14,39,348530.358,217,1606.130682
4,1,155080,18-Dec,21,29,59074.441,47,1256.903
3,5,155630,18-Dec,14,28,13051.328,8,1631.416
2,2,154430,18-Dec,8,33,35333.111,22,1606.0505
2,2,155630,19-Feb,14,28,168555.87,105,1605.294
1,2,155200,18-Dec,11,27,35334.624,22,1606.119273
1,3,154280,18-Nov,17,67,55123.451,37,1489.823
1,2,155820,18-Dec,14,39,72306.315,45,1606.807
3,3,151140,18-Dec,1,75,50636.459,34,1489.307618
3,2,154380,18-Dec,7,33,16068.07,10,1606.807
1,3,153180,18-Nov,17,67,73001.327,49,1489.823
1,1,153940,19-Jan,22,22,30127.44,24,1255.31
1,3,155820,19-Jan,14,39,17858.76,12,1488.23
3,5,151770,18-Dec,14,28,21208.408,13,1631.416
1,1,153840,19-Jan,18,37,110467.28,88,1255.31
2,1,153420,18-Dec,11,50,43991.605,35,1256.903
1,2,154270,18-Dec,17,30,53003.449,33,1606.165121
1,3,151930,18-Dec,17,46,58082.388,39,1489.292
3,3,155510,18-Dec,3,21,120635.838,81,1489.331333
1,1,153900,19-Jan,17,67,348976.18,278,1255.31
3,1,153750,19-Jan,6,62,104190.73,83,1255.31
3,3,154730,18-Dec,14,14,35747.787,24,1489.491125
1,2,154500,19-Jan,1,43,208688.22,130,1605.294
3,3,153380,19-Jan,1,43,41670.44,28,1488.23
1,2,155600,18-Dec,3,17,20888.491,13,1606.807
1,2,153650,19-Jan,2,94,52974.702,33,1605.294
3,2,154760,18-Dec,4,24,16068.07,10,1606.807
1,2,153970,18-Dec,11,29,27306.641,17,1606.273
2,2,152360,18-Dec,10,35,17668.825,11,1606.256818
2,1,155580,18-Dec,13,40,12569.03,10,1256.903
1,2,152160,18-Dec,17,61,220056.909,137,1606.25481
1,2,152930,18-Dec,1,40,19281.684,12,1606.807
1,1,155630,19-Jan,14,28,158169.06,126,1255.31
1,1,153900,18-Dec,17,67,271333.341,216,1256.172875
3,3,154770,18-Dec,7,19,10428.761,7,1489.823
1,1,155640,19-Jan,15,16,64020.81,51,1255.31
3,3,155090,19-Jan,13,12,4464.69,3,1488.23
1,1,155290,19-Jan,20,31,20084.96,16,1255.31
3,1,155140,19-Jan,4,36,5021.24,4,1255.31
1,3,155880,19-Jan,17,67,46545.9,30,1551.53
3,3,155580,19-Jan,13,40,2976.46,2,1488.23
3,3,155500,19-Jan,2,93,47623.36,32,1488.23
1,1,153190,19-Jan,16,13,15063.72,12,1255.31
1,2,153880,18-Dec,21,1,41758.826,26,1606.108692
1,1,155740,18-Dec,3,52,5027.612,4,1256.903
4,3,155160,19-Feb,22,14,63993.89,43,1488.23
1,1,154470,18-Dec,18,34,52745.322,42,1255.841
1,3,153000,19-Jan,23,95,40182.21,27,1488.23
1,1,155160,19-Jan,22,14,53978.33,43,1255.31
3,2,155890,19-Jan,6,15,83999.7,50,1679.994
1,1,155460,19-Jan,19,45,79084.53,63,1255.31
1,2,155700,19-Jan,17,67,59395.878,37,1605.294
1,2,155050,18-Dec,23,37,38548.238,24,1606.176583
3,3,154470,19-Jan,18,34,11905.84,8,1488.23
2,2,155330,19-Feb,1,90,439850.556,274,1605.294
2,1,153640,19-Feb,3,36,352742.11,281,1255.31
1,3,152640,18-Jul,17,67,66089.396,46,1436.726
3,1,150470,18-Jul,6,1,92861.418,78,1190.531
3,3,154450,18-Jul,3,52,124995.162,87,1436.726
1,3,153670,18-Dec,21,5,8935.752,6,1489.292
1,2,154940,19-Jan,21,49,46553.526,29,1605.294
1,1,152800,18-Jul,14,13,214295.58,180,1190.531
1,2,152800,18-Jul,14,13,60699.054,39,1556.386
1,2,155640,18-Jul,15,16,126067.266,81,1556.386
1,2,152360,18-May,10,35,2986.722,2,1493.361
2,2,155620,19-Jan,14,8,72238.23,45,1605.294
1,2,153600,18-Dec,21,37,16063.531,10,1606.3531
1,2,151620,18-Dec,12,20,61040.51,38,1606.329211
1,1,154820,18-Jul,15,98,185722.836,156,1190.531
4,3,154580,18-Jul,22,25,84766.834,59,1436.726
1,2,153340,18-Jul,16,15,91826.774,59,1556.386
1,3,153340,18-Jul,16,15,63215.944,44,1436.726
1,3,155330,18-Dec,1,90,5959.292,4,1489.823
4,3,153430,18-Jul,23,56,24424.342,17,1436.726
2,2,155430,19-Jan,4,30,65817.054,41,1605.294
4,3,153110,18-Jul,22,96,54595.588,38,1436.726
2,2,154260,19-Jan,1,47,443061.144,276,1605.294
1,2,153420,18-Jul,11,50,60699.054,39,1556.386
1,3,154940,18-Jul,21,49,53158.862,37,1436.726
2,1,150750,18-Jul,12,1,79765.577,67,1190.531
2,2,154790,18-Jul,1,43,1287131.222,827,1556.386
1,2,154380,19-Jan,7,33,19263.528,12,1605.294
1,2,152160,18-Jul,17,61,300382.498,193,1556.386
3,1,155820,18-Jul,14,39,10714.779,9,1190.531
2,2,154340,19-Jan,17,55,6421.176,4,1605.294
2,2,153060,19-Jan,21,68,6421.176,4,1605.294
2,2,151560,19-Jan,4,42,22474.116,14,1605.294
2,1,153690,19-Jan,5,13,184530.57,147,1255.31
1,1,154240,18-Nov,16,25,197333.771,157,1256.903
1,3,155630,18-Dec,14,28,20857.522,14,1489.823
2,2,151560,18-Jul,4,42,31127.72,20,1556.386
2,1,155600,18-Jul,3,17,227391.421,191,1190.531
2,2,152590,19-Jan,5,37,102738.816,64,1605.294
2,2,155210,19-Jan,8,22,126818.226,79,1605.294
3,3,155670,18-Jul,7,33,71836.3,50,1436.726
2,2,154770,18-Jul,7,19,28014.948,18,1556.386
2,1,155500,19-Jan,2,93,176998.71,141,1255.31
2,2,155080,19-Jan,21,29,33711.174,21,1605.294
2,1,153600,19-Jan,21,37,7531.86,6,1255.31
3,2,155890,19-Feb,6,15,90719.676,54,1679.994
2,1,154400,19-Jan,7,81,94148.25,75,1255.31
3,2,151860,18-Aug,6,17,178984.39,115,1556.386
3,3,153750,18-Aug,6,62,41665.054,29,1436.726
2,1,155320,19-Jan,22,1,27616.82,22,1255.31
1,3,155200,18-Jul,11,27,31607.972,22,1436.726
1,3,153300,18-Jul,17,67,76146.478,53,1436.726
2,2,154420,19-Jan,1,83,154108.224,96,1605.294
3,1,155660,18-Dec,7,33,16339.739,13,1256.903
2,1,154420,18-Jul,1,83,210723.987,177,1190.531
1,2,152650,18-Jul,13,18,26458.562,17,1556.386
2,2,155780,19-Jan,7,57,52974.702,33,1605.294
2,1,154820,19-Jan,15,28,60254.88,48,1255.31
2,1,153470,18-Jul,10,24,80956.108,68,1190.531
2,1,155600,19-Feb,3,17,199594.29,159,1255.31
1,3,154820,18-Jul,15,98,5746.904,4,1436.726
3,1,155780,18-Aug,7,57,38096.992,32,1190.531
1,2,151600,18-Jul,17,45,31127.72,20,1556.386
1,2,151470,18-Jul,22,47,85601.23,55,1556.386
1,1,153890,18-Jul,17,1,30953.806,26,1190.531
3,3,155210,18-Aug,8,22,126431.888,88,1436.726
3,3,155770,18-Nov,6,40,64062.389,43,1489.823
2,1,153560,18-Nov,16,35,116891.979,93,1256.903
1,2,155610,18-Jul,20,62,26458.562,17,1556.386
4,1,155160,18-Aug,22,14,61907.612,52,1190.531
4,3,153000,18-Aug,23,95,71836.3,50,1436.726
1,1,150750,18-Jul,12,1,17857.965,15,1190.531
2,1,153180,19-Jan,17,67,11297.79,9,1255.31
2,2,150720,18-Nov,2,12,367958.803,229,1606.807
2,1,154730,18-Nov,14,14,519100.939,413,1256.903
2,2,153940,19-Jan,22,25,17658.234,11,1605.294
3,2,153130,18-Aug,10,31,77819.3,50,1556.386
1,1,155430,18-Jul,4,30,41668.585,35,1190.531
3,3,155770,18-Aug,6,40,79019.93,55,1436.726
2,2,150990,19-Jan,18,42,14447.646,9,1605.294
1,1,155600,19-Jan,3,17,43935.85,35,1255.31
1,1,153220,18-Jul,23,62,40478.054,34,1190.531
1,2,153000,18-Jul,23,95,38909.65,25,1556.386
3,1,155240,18-Jul,7,7,159531.154,134,1190.531
2,2,155880,19-Jan,17,67,23519.916,14,1679.994
2,2,155350,19-Jan,20,15,3210.588,2,1605.294
3,3,152580,18-Jul,9,50,25861.068,18,1436.726
2,2,154640,19-Jan,19,44,8026.47,5,1605.294
2,2,152360,18-Jul,10,35,17120.246,11,1556.386
3,2,155000,18-Jul,9,5,20233.018,13,1556.386
2,2,151330,18-Jul,18,34,20233.018,13,1556.386
1,3,155420,18-Nov,12,77,26816.814,18,1489.823
3,1,153690,18-Jul,5,13,3571.593,3,1190.531
3,3,154130,18-Aug,7,34,5746.904,4,1436.726
2,2,154820,18-Jul,15,98,12451.088,8,1556.386
1,1,153430,18-Jul,23,56,8333.717,7,1190.531
2,4,153990,18-Jul,2,13,16992.44,10,1699.244
2,1,153560,18-Jul,16,35,97623.542,82,1190.531
3,3,153570,18-Jul,10,3,8620.356,6,1436.726
3,5,150720,18-Jul,2,12,4734.957,3,1578.319
2,2,152500,18-Jul,22,1,17120.246,11,1556.386
2,2,153560,18-Jul,16,35,31127.72,20,1556.386
2,1,155300,18-Aug,7,23,277393.723,233,1190.531
2,2,155780,18-Aug,7,57,48247.966,31,1556.386
2,2,155720,18-Aug,3,97,239683.444,154,1556.386
3,3,152620,18-Aug,1,43,40228.328,28,1436.726
3,3,152800,18-Aug,14,13,33044.698,23,1436.726
3,2,155780,18-Jul,7,57,9338.316,6,1556.386
2,2,154360,18-Jul,5,34,12451.088,8,1556.386
3,3,153490,18-Jul,11,42,14367.26,10,1436.726
1,3,153290,18-Jul,16,51,5746.904,4,1436.726
3,1,154500,18-Jul,1,43,14286.372,12,1190.531
2,2,151350,18-Nov,1,43,210491.717,131,1606.807
3,4,152640,18-Jul,17,67,13593.952,8,1699.244
2,1,150300,18-Aug,1,43,140482.658,118,1190.531
3,2,153920,18-Aug,6,38,15563.86,10,1556.386
2,1,154760,18-Nov,4,24,144543.845,115,1256.903
3,3,153380,18-Aug,1,43,41665.054,29,1436.726
2,1,154450,18-Aug,3,52,292870.626,246,1190.531
2,1,155380,18-Aug,2,12,120243.631,101,1190.531
1,1,151470,18-Nov,22,47,164654.293,131,1256.903
1,2,154920,18-Aug,15,28,222563.198,143,1556.386
2,1,153900,18-Jul,17,67,8333.717,7,1190.531
1,2,155280,18-Aug,20,33,54473.51,35,1556.386
1,2,155570,18-Aug,15,38,135405.582,87,1556.386
2,1,152740,18-Aug,14,59,45240.178,38,1190.531
3,3,155380,18-Nov,2,12,59592.92,40,1489.823
1,2,154040,18-Aug,17,5,14007.474,9,1556.386
2,2,151110,18-Aug,1,13,140074.74,90,1556.386
1,1,153110,18-Aug,22,96,73812.922,62,1190.531
1,2,155550,18-Aug,19,81,10894.702,7,1556.386
2,1,154760,18-Aug,4,24,109528.852,92,1190.531
2,2,155080,18-Jul,21,29,20233.018,13,1556.386
2,2,153060,18-Jul,21,68,6225.544,4,1556.386
3,2,153260,18-Jul,14,27,10894.702,7,1556.386
2,2,153630,18-Jul,12,28,4669.158,3,1556.386
1,3,154580,18-Aug,22,25,28734.52,20,1436.726
2,1,154850,18-Aug,15,4,85718.232,72,1190.531
1,3,155520,18-Aug,17,38,74709.752,52,1436.726
1,2,155080,18-Aug,21,29,449795.554,289,1556.386
1,2,153000,18-Aug,23,95,186766.32,120,1556.386
2,1,150750,18-Aug,12,1,69050.798,58,1190.531
1,2,151600,18-Aug,17,45,91826.774,59,1556.386
3,3,154240,18-Aug,16,25,5746.904,4,1436.726
2,2,154270,18-Jul,17,30,6225.544,4,1556.386
1,2,154360,18-Aug,5,34,56029.896,36,1556.386
1,1,154210,18-Aug,13,25,20239.027,17,1190.531
1,3,154160,18-Aug,3,22,14367.26,10,1436.726
1,1,155650,18-Aug,16,35,133339.472,112,1190.531
1,2,155620,18-Aug,14,8,59142.668,38,1556.386
3,5,155660,18-Aug,7,33,18939.828,12,1578.319
2,1,152160,18-Jul,17,61,9524.248,8,1190.531
3,1,152640,18-Aug,17,67,13095.841,11,1190.531
3,1,154640,18-Aug,19,44,14286.372,12,1190.531
2,4,155650,18-Aug,16,35,11894.708,7,1699.244
1,1,155520,18-Aug,17,13,10714.779,9,1190.531
3,1,151620,18-Aug,12,20,13095.841,11,1190.531
3,2,154040,18-Aug,17,5,10894.702,7,1556.386
3,1,151330,18-Aug,18,34,26191.682,22,1190.531
2,1,154490,18-Aug,15,27,200009.208,168,1190.531
1,2,154450,18-Aug,3,52,94939.546,61,1556.386
1,3,153990,18-Aug,2,13,12930.534,9,1436.726
2,1,151030,18-Aug,21,1,20239.027,17,1190.531
2,1,151600,18-Aug,17,45,8333.717,7,1190.531
4,1,154470,18-Jul,18,34,11905.31,10,1190.531
4,1,154560,18-Jul,13,43,4762.124,4,1190.531
1,3,155820,18-Jul,14,39,8222.124,6,1370.354
1,1,153100,18-Aug,14,9,11905.31,10,1190.531
1,1,154820,18-Sep,15,98,246813.427,197,1252.860036
3,3,154790,18-Sep,1,43,300572.567,202,1487.983005
3,3,155330,18-Sep,1,90,148663.718,100,1486.63718
3,2,155270,18-Aug,3,16,9338.316,6,1556.386
2,1,150750,18-Jun,12,1,52445.571,45,1165.457133
1,2,153790,18-Aug,11,53,32684.106,21,1556.386
1,2,153240,18-Aug,4,21,105834.248,68,1556.386
3,2,155670,18-Aug,7,33,14007.474,9,1556.386
3,2,154560,18-Aug,13,43,20233.018,13,1556.386
3,2,155320,18-Aug,22,1,40466.036,26,1556.386
3,5,155820,18-Aug,14,39,22096.466,14,1578.319
2,1,152040,18-Jul,13,6,8333.717,7,1190.531
2,1,155630,18-Jun,14,28,41668.585,35,1190.531
2,1,155720,18-Jun,3,97,78575.046,66,1190.531
2,2,151140,18-Sep,1,75,264618.945,165,1603.751182
1,2,154240,18-Sep,16,25,51216.14,32,1600.504375
2,1,154870,18-Sep,14,28,160352.608,128,1252.75475
3,1,150470,18-Jun,6,1,92450.691,81,1141.366556
3,3,152290,18-Jun,4,26,90732.31,65,1395.881692
1,1,151770,18-Jun,14,28,134708.294,118,1141.595712
1,1,154620,18-Jun,21,22,158054.31,138,1145.321087
2,1,150300,18-Jun,1,43,116389.89,102,1141.077353
2,1,155110,18-Jun,5,19,349049.421,303,1151.978287
1,1,152220,18-Sep,19,44,155855.972,124,1256.903
3,3,154260,18-Sep,1,47,184419.47,124,1487.25379
2,2,154910,18-Sep,3,15,46597.403,29,1606.807
2,1,153770,18-Sep,4,47,90032.412,72,1250.450167
1,3,155520,18-Jun,17,38,55610.624,40,1390.2656
2,2,154310,18-Jun,4,22,19539.743,13,1503.057154
2,1,155600,18-Jun,3,17,93305.197,83,1124.159
2,1,153260,18-Jun,14,27,29559.994,26,1136.922846
1,2,153420,18-Jun,11,50,74057.039,49,1511.368143
